Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*;;
nov-23;CARNES;Pierna pernil con rabadilla;Bogotá, D.C., Plaza Las Flores; 8.977 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Bucaramanga, Frigoríficos; 9.393 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca); 9.150 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Cali, Galería Alameda; 8.100 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Cali, Santa Elena; 8.700 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Cartagena, Bazurto; 6.835 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Cúcuta, Cenabastos; 8.383 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Florencia (Caquetá); 12.667 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Ibagué, Plaza La 21; 8.408 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Medellín, Central Mayorista de Antioquia; 8.880 ;;
nov-23;CARNES;Pierna pernil con rabadilla;"Medellín, Plaza Minorista ""José María Villa"""; 7.480 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Montería, Mercado del Sur; 7.000 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Neiva, Surabastos; 8.287 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Palmira (Valle del Cauca); 9.188 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Pasto, El Potrerillo; 9.950 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Santa Marta (Magdalena); 7.075 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Sincelejo, Nuevo Mercado; 7.300 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Tuluá (Valle del Cauca); 13.460 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Valledupar, Mercado Nuevo; 5.960 ;;
nov-23;CARNES;Pierna pernil con rabadilla;Villavicencio, CAV; 9.140 ;;
nov-23;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Carnes barrio María Paz; 10.685 ;;
nov-23;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Frigorífico Ble Ltda.; 14.427 ;;
nov-23;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Frigorífico Guadalupe; 11.200 ;;
nov-23;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Paloquemao; 11.719 ;;
nov-23;CARNES;Pierna pernil sin rabadilla;Bogotá, D.C., Plaza Las Flores; 10.277 ;;
nov-23;CARNES;Pierna pernil sin rabadilla;Bucaramanga, Frigoríficos; 11.573 ;;
nov-23;CARNES;Piernas de pollo;Armenia, Mercar; 12.467 ;;
nov-23;CARNES;Piernas de pollo;Bogotá, D.C., Carnes barrio María Paz; 11.425 ;;
nov-23;CARNES;Piernas de pollo;Bogotá, D.C., Frigorífico Ble Ltda.; 15.565 ;;
nov-23;CARNES;Piernas de pollo;Bogotá, D.C., Frigorífico Guadalupe; 11.537 ;;
nov-23;CARNES;Piernas de pollo;Bogotá, D.C., Paloquemao; 12.469 ;;
nov-23;CARNES;Piernas de pollo;Bogotá, D.C., Plaza Las Flores; 10.273 ;;
nov-23;CARNES;Piernas de pollo;Bucaramanga, Frigoríficos; 13.050 ;;
nov-23;CARNES;Piernas de pollo;Cali, Santa Elena; 8.900 ;;
nov-23;CARNES;Piernas de pollo;Cúcuta, Cenabastos; 9.400 ;;
nov-23;CARNES;Piernas de pollo;Manizales, Centro Galerías; 9.400 ;;
nov-23;CARNES;Piernas de pollo;Medellín, Central Mayorista de Antioquia; 11.525 ;;
nov-23;CARNES;Piernas de pollo;"Medellín, Plaza Minorista ""José María Villa"""; 7.830 ;;
nov-23;CARNES;Piernas de pollo;Palmira (Valle del Cauca); 10.513 ;;
nov-23;CARNES;Piernas de pollo;Popayán, Plaza de mercado del barrio Bolívar; 10.750 ;;
nov-23;CARNES;Piernas de pollo;Tuluá (Valle del Cauca); 13.020 ;;
nov-23;CARNES;Piernas de pollo;Villavicencio, CAV; 11.675 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Barranquilla, Barranquillita; 8.720 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Barranquilla, Granabastos; 8.610 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Cali, Galería Alameda; 10.817 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Cali, Santa Elena; 10.688 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Cartagena, Bazurto; 8.855 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Medellín, Central Mayorista de Antioquia; 14.125 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;"Medellín, Plaza Minorista ""José María Villa"""; 10.445 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Montería, Mercado del Sur; 8.930 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Popayán, Plaza de mercado del barrio Bolívar; 10.650 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Santa Marta (Magdalena); 9.285 ;;
nov-23;CARNES;Pollo entero congelado sin vísceras;Valledupar, Mercado Nuevo; 8.320 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Armenia, Mercar; 13.483 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Carnes barrio María Paz; 10.645 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Frigorífico Ble Ltda.; 12.317 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Frigorífico Guadalupe; 10.560 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Paloquemao; 12.560 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Bogotá, D.C., Plaza Las Flores; 10.410 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Cúcuta, Cenabastos; 11.167 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Ibagué, Plaza La 21; 9.683 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Palmira (Valle del Cauca); 10.713 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Pasto, El Potrerillo; 10.760 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Sincelejo, Nuevo Mercado; 10.060 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Tuluá (Valle del Cauca); 14.840 ;;
nov-23;CARNES;Pollo entero fresco sin vísceras;Villavicencio, CAV; 9.745 ;;
nov-23;CARNES;Rabadillas de pollo;Manizales, Centro Galerías; 4.750 ;;
nov-23;PESCADOS;Almejas con concha;Bogotá, D.C., Corabastos; 5.873 ;;
nov-23;PESCADOS;Almejas con concha;Bogotá, D.C., Paloquemao; 5.425 ;;
nov-23;PESCADOS;Almejas con concha;Bogotá, D.C., Plaza Las Flores; 11.229 ;;
nov-23;PESCADOS;Almejas con concha;Cali, Galería Alameda; 7.750 ;;
nov-23;PESCADOS;Almejas con concha;Cali, Santa Elena; 7.083 ;;
nov-23;PESCADOS;Almejas con concha;Medellín, Central Mayorista de Antioquia; 7.450 ;;
nov-23;PESCADOS;Almejas sin concha;Bogotá, D.C., Corabastos; 15.067 ;;
nov-23;PESCADOS;Almejas sin concha;Bogotá, D.C., Paloquemao; 15.375 ;;
nov-23;PESCADOS;Almejas sin concha;Cali, Galería Alameda; 20.000 ;;
nov-23;PESCADOS;Almejas sin concha;Medellín, Central Mayorista de Antioquia; 25.167 ;;
nov-23;PESCADOS;Almejas sin concha;Palmira (Valle del Cauca); 15.531 ;;
nov-23;PESCADOS;Bagre rayado en postas congelado;Armenia, Mercar; 33.500 ;;
nov-23;PESCADOS;Bagre rayado en postas congelado;Bogotá, D.C., Corabastos; 32.833 ;;
nov-23;PESCADOS;Bagre rayado en postas congelado;Bogotá, D.C., Paloquemao; 30.292 ;;
nov-23;PESCADOS;Bagre rayado en postas congelado;Medellín, Central Mayorista de Antioquia; 36.150 ;;
nov-23;PESCADOS;Bagre rayado en postas congelado;Tunja, Complejo de Servicios del Sur; 30.167 ;;
nov-23;PESCADOS;Bagre rayado en postas congelado;Villavicencio, CAV; 30.467 ;;
nov-23;PESCADOS;Bagre rayado entero congelado;Bogotá, D.C., Corabastos; 29.800 ;;
nov-23;PESCADOS;Bagre rayado entero congelado;Bogotá, D.C., Paloquemao; 27.750 ;;
nov-23;PESCADOS;Bagre rayado entero congelado;Bogotá, D.C., Plaza Las Flores; 18.542 ;;
nov-23;PESCADOS;Bagre rayado entero congelado;Cali, Santa Elena; 28.792 ;;
nov-23;PESCADOS;Bagre rayado entero congelado;Medellín, Central Mayorista de Antioquia; 32.925 ;;
nov-23;PESCADOS;Bagre rayado entero congelado;Palmira (Valle del Cauca); 24.656 ;;
nov-23;PESCADOS;Bagre rayado entero congelado;Pereira, Mercasa; 31.900 ;;
nov-23;PESCADOS;Bagre rayado entero congelado;Popayán, Plaza de mercado del barrio Bolívar; 27.200 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Arauca (Arauca); 18.250 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Bogotá, D.C., Paloquemao; 28.177 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Bogotá, D.C., Plaza Las Flores; 18.750 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Bucaramanga, Centroabastos; 19.769 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Cúcuta, La Nueva Sexta; 18.000 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Florencia (Caquetá); 31.200 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Ibagué, Plaza La 21; 21.433 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Montería, Mercado del Sur; 13.750 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Neiva, Surabastos; 24.167 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Valledupar, Mercado Nuevo; 17.222 ;;
nov-23;PESCADOS;Bagre rayado entero fresco;Yopal (Casanare); 17.500 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Barranquilla, Barranquillita; 10.875 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Bogotá, D.C., Corabastos; 13.223 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Bogotá, D.C., Paloquemao; 13.923 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Bogotá, D.C., Plaza Las Flores; 9.044 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Bucaramanga, Centroabastos; 9.000 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Cali, Galería Alameda; 13.183 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Cali, Santa Elena; 12.375 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Cartagena, Bazurto; 9.290 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Cúcuta, La Nueva Sexta; 10.000 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Medellín, Central Mayorista de Antioquia; 11.175 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Palmira (Valle del Cauca); 10.344 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Popayán, Plaza de mercado del barrio Bolívar; 12.950 ;;
nov-23;PESCADOS;Basa, entero congelado importado;Villavicencio, CAV; 10.830 ;;
nov-23;PESCADOS;Basa, filete congelado importado;Bogotá, D.C., Corabastos; 13.015 ;;
nov-23;PESCADOS;Basa, filete congelado importado;Bogotá, D.C., Paloquemao; 14.563 ;;
nov-23;PESCADOS;Basa, filete congelado importado;Bogotá, D.C., Plaza Las Flores; 9.125 ;;
nov-23;PESCADOS;Basa, filete congelado importado;Cali, Galería Alameda; 15.042 ;;
nov-23;PESCADOS;Basa, filete congelado importado;Cali, Santa Elena; 14.333 ;;
nov-23;PESCADOS;Basa, filete congelado importado;Medellín, Central Mayorista de Antioquia; 15.850 ;;
nov-23;PESCADOS;Basa, filete congelado importado;Palmira (Valle del Cauca); 12.875 ;;
nov-23;PESCADOS;Basa, filete congelado importado;Tunja, Complejo de Servicios del Sur; 16.833 ;;
nov-23;PESCADOS;Blanquillo entero fresco;Montería, Mercado del Sur; 12.850 ;;
nov-23;PESCADOS;Blanquillo entero fresco;Valledupar, Mercado Nuevo; 15.458 ;;
nov-23;PESCADOS;Bocachico criollo fresco;Arauca (Arauca); 13.875 ;;
nov-23;PESCADOS;Bocachico criollo fresco;Bogotá, D.C., Plaza Las Flores; 21.333 ;;
nov-23;PESCADOS;Bocachico criollo fresco;Cúcuta, La Nueva Sexta; 13.074 ;;
nov-23;PESCADOS;Bocachico criollo fresco;Montería, Mercado del Sur; 19.850 ;;
nov-23;PESCADOS;Bocachico criollo fresco;Neiva, Surabastos; 25.667 ;;
nov-23;PESCADOS;Bocachico criollo fresco;Valledupar, Mercado Nuevo; 24.125 ;;
nov-23;PESCADOS;Bocachico criollo fresco;Villavicencio, CAV; 16.889 ;;
nov-23;PESCADOS;Bocachico criollo fresco;Yopal (Casanare); 8.000 ;;
nov-23;PESCADOS;Bocachico importado congelado;Armenia, Mercar; 13.400 ;;
nov-23;PESCADOS;Bocachico importado congelado;Barranquilla, Barranquillita; 10.892 ;;
nov-23;PESCADOS;Bocachico importado congelado;Cali, Galería Alameda; 13.833 ;;
nov-23;PESCADOS;Bocachico importado congelado;Cali, Santa Elena; 12.917 ;;
nov-23;PESCADOS;Bocachico importado congelado;Cartagena, Bazurto; 10.162 ;;
nov-23;PESCADOS;Bocachico importado congelado;Manizales, Centro Galerías; 13.000 ;;
nov-23;PESCADOS;Bocachico importado congelado;Medellín, Central Mayorista de Antioquia; 12.350 ;;
nov-23;PESCADOS;Bocachico importado congelado;Montería, Mercado del Sur; 11.775 ;;
nov-23;PESCADOS;Bocachico importado congelado;Palmira (Valle del Cauca); 11.938 ;;
nov-23;PESCADOS;Bocachico importado congelado;Pereira, Mercasa; 12.250 ;;
nov-23;PESCADOS;Bocachico importado congelado;Popayán, Plaza de mercado del barrio Bolívar; 13.375 ;;
nov-23;PESCADOS;Bocachico importado congelado;Santa Marta (Magdalena); 12.677 ;;
nov-23;PESCADOS;Bocachico importado congelado;Sincelejo, Nuevo Mercado; 11.700 ;;
nov-23;PESCADOS;Bocachico importado congelado;Tuluá (Valle del Cauca); 14.950 ;;
nov-23;PESCADOS;Bocachico importado congelado;Valledupar, Mercado Nuevo; 12.150 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Arauca (Arauca); 13.944 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Bogotá, D.C., Paloquemao; 12.844 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Bogotá, D.C., Plaza Las Flores; 9.818 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Bucaramanga, Centroabastos; 10.391 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Cúcuta, La Nueva Sexta; 9.463 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Ibagué, Plaza La 21; 9.553 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Medellín, Central Mayorista de Antioquia; 13.450 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Montería, Mercado del Sur; 9.800 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Neiva, Surabastos; 10.533 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Villavicencio, CAV; 10.520 ;;
nov-23;PESCADOS;Cachama de cultivo fresca;Yopal (Casanare); 10.125 ;;
nov-23;PESCADOS;Calamar anillos;Bogotá, D.C., Corabastos; 34.508 ;;
nov-23;PESCADOS;Calamar anillos;Bogotá, D.C., Paloquemao; 37.281 ;;
nov-23;PESCADOS;Calamar anillos;Bogotá, D.C., Plaza Las Flores; 31.729 ;;
nov-23;PESCADOS;Calamar anillos;Cali, Galería Alameda; 30.417 ;;
nov-23;PESCADOS;Calamar anillos;Cali, Santa Elena; 30.667 ;;
nov-23;PESCADOS;Calamar anillos;Medellín, Central Mayorista de Antioquia; 42.225 ;;
nov-23;PESCADOS;Calamar anillos;Tuluá (Valle del Cauca); 20.540 ;;
nov-23;PESCADOS;Calamar blanco entero;Bogotá, D.C., Corabastos; 14.303 ;;
nov-23;PESCADOS;Calamar blanco entero;Bogotá, D.C., Paloquemao; 17.125 ;;
nov-23;PESCADOS;Calamar blanco entero;Bogotá, D.C., Plaza Las Flores; 14.063 ;;
nov-23;PESCADOS;Calamar blanco entero;Cali, Galería Alameda; 15.292 ;;
nov-23;PESCADOS;Calamar blanco entero;Cali, Santa Elena; 15.492 ;;
nov-23;PESCADOS;Calamar blanco entero;Palmira (Valle del Cauca); 13.656 ;;
nov-23;PESCADOS;Calamar blanco entero;Tuluá (Valle del Cauca); 17.920 ;;
nov-23;PESCADOS;Camarón tigre precocido seco;Bogotá, D.C., Corabastos; 35.917 ;;
nov-23;PESCADOS;Camarón tigre precocido seco;Bogotá, D.C., Paloquemao; 37.938 ;;
nov-23;PESCADOS;Camarón tigre precocido seco;Cali, Galería Alameda; 31.083 ;;
nov-23;PESCADOS;Camarón tigre precocido seco;Cali, Santa Elena; 30.958 ;;
nov-23;PESCADOS;Camarón tigre precocido seco;Medellín, Central Mayorista de Antioquia; 41.850 ;;
nov-23;PESCADOS;Camarón tigre precocido seco;Popayán, Plaza de mercado del barrio Bolívar; 34.833 ;;
nov-23;PESCADOS;Camarón tigre precocido seco;Tuluá (Valle del Cauca); 30.700 ;;
nov-23;PESCADOS;Camarón tití precocido seco;Armenia, Mercar; 36.300 ;;
nov-23;PESCADOS;Camarón tití precocido seco;Bogotá, D.C., Corabastos; 36.033 ;;
nov-23;PESCADOS;Camarón tití precocido seco;Bogotá, D.C., Paloquemao; 30.625 ;;
nov-23;PESCADOS;Camarón tití precocido seco;Bogotá, D.C., Plaza Las Flores; 19.208 ;;
nov-23;PESCADOS;Camarón tití precocido seco;Pereira, Mercasa; 28.250 ;;
nov-23;PESCADOS;Camarón tití precocido seco;Popayán, Plaza de mercado del barrio Bolívar; 27.483 ;;
nov-23;PESCADOS;Camarón tití precocido seco;Santa Marta (Magdalena); 43.600 ;;
nov-23;PESCADOS;Cazuela de mariscos (paquete);Bogotá, D.C., Corabastos; 15.217 ;;
nov-23;PESCADOS;Cazuela de mariscos (paquete);Bogotá, D.C., Paloquemao; 15.531 ;;
nov-23;PESCADOS;Cazuela de mariscos (paquete);Medellín, Central Mayorista de Antioquia; 17.710 ;;
nov-23;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca); 55.208 ;;
nov-23;PESCADOS;Corvina, filete congelado nacional;Cali, Galería Alameda; 56.667 ;;
nov-23;PESCADOS;Langostino U12;Cali, Galería Alameda; 76.250 ;;
nov-23;PESCADOS;Langostino U12;Medellín, Central Mayorista de Antioquia; 108.000 ;;
nov-23;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca); 50.250 ;;
nov-23;PESCADOS;Langostino 16-20;Cali, Santa Elena; 64.333 ;;
nov-23;PESCADOS;Langostino 16-20;Medellín, Central Mayorista de Antioquia; 67.500 ;;
nov-23;PESCADOS;Merluza, filete importado;Armenia, Mercar; 21.000 ;;
nov-23;PESCADOS;Merluza, filete importado;Medellín, Central Mayorista de Antioquia; 21.450 ;;
nov-23;PESCADOS;Merluza, filete nacional;Bogotá, D.C., Corabastos; 51.467 ;;
nov-23;PESCADOS;Merluza, filete nacional;Bogotá, D.C., Paloquemao; 55.417 ;;
nov-23;PESCADOS;Merluza, filete nacional;Cali, Galería Alameda; 51.000 ;;
nov-23;PESCADOS;Mojarra lora entera congelada;Armenia, Mercar; 14.950 ;;
nov-23;PESCADOS;Mojarra lora entera congelada;Barranquilla, Barranquillita; 16.000 ;;
nov-23;PESCADOS;Mojarra lora entera congelada;Santa Marta (Magdalena); 13.300 ;;
nov-23;PESCADOS;Mojarra lora entera fresca;Barranquilla, Barranquillita; 12.833 ;;
nov-23;PESCADOS;Mojarra lora entera fresca;Cartagena, Bazurto; 10.425 ;;
nov-23;PESCADOS;Mojarra lora entera fresca;Montería, Mercado del Sur; 10.375 ;;
nov-23;PESCADOS;Mojarra lora entera fresca;Sincelejo, Nuevo Mercado; 10.900 ;;
nov-23;PESCADOS;Mojarra lora entera fresca;Valledupar, Mercado Nuevo; 12.167 ;;
nov-23;PESCADOS;Nicuro fresco;Bogotá, D.C., Plaza Las Flores; 10.715 ;;
nov-23;PESCADOS;Nicuro fresco;Tunja, Complejo de Servicios del Sur; 14.917 ;;
nov-23;PESCADOS;Palmitos de mar;Bogotá, D.C., Corabastos; 14.104 ;;
nov-23;PESCADOS;Palmitos de mar;Bogotá, D.C., Paloquemao; 15.919 ;;
nov-23;PESCADOS;Palmitos de mar;Bogotá, D.C., Plaza Las Flores; 14.180 ;;
nov-23;PESCADOS;Palmitos de mar;Medellín, Central Mayorista de Antioquia; 14.570 ;;
nov-23;PESCADOS;Pargo rojo entero congelado;Armenia, Mercar; 42.500 ;;
nov-23;PESCADOS;Pargo rojo entero congelado;Bogotá, D.C., Corabastos; 45.517 ;;
nov-23;PESCADOS;Pargo rojo entero congelado;Cali, Galería Alameda; 31.167 ;;
nov-23;PESCADOS;Pargo rojo entero congelado;Cali, Santa Elena; 29.533 ;;
nov-23;PESCADOS;Pargo rojo entero congelado;Medellín, Central Mayorista de Antioquia; 48.500 ;;
nov-23;PESCADOS;Pargo rojo entero congelado;Palmira (Valle del Cauca); 27.844 ;;
nov-23;PESCADOS;Pargo rojo entero congelado;Pereira, Mercasa; 46.500 ;;
nov-23;PESCADOS;Pargo rojo entero congelado;Tuluá (Valle del Cauca); 34.730 ;;
nov-23;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca); 34.333 ;;
nov-23;PESCADOS;Pargo rojo platero;Popayán, Plaza de mercado del barrio Bolívar; 27.083 ;;
nov-23;PESCADOS;Pargo rojo platero;Santa Marta (Magdalena); 37.833 ;;
nov-23;PESCADOS;Pescado cabezas;Armenia, Mercar; 8.000 ;;
nov-23;PESCADOS;Pescado cabezas;Bogotá, D.C., Paloquemao; 10.283 ;;
nov-23;PESCADOS;Pescado cabezas;Cali, Galería Alameda; 6.583 ;;
nov-23;PESCADOS;Pescado cabezas;Cali, Santa Elena; 6.792 ;;
nov-23;PESCADOS;Pescado cabezas;Palmira (Valle del Cauca); 10.375 ;;
nov-23;PESCADOS;Pescado cabezas;Pereira, Mercasa; 3.450 ;;
nov-23;PESCADOS;Pescado cabezas;Popayán, Plaza de mercado del barrio Bolívar; 7.192 ;;
nov-23;PESCADOS;Róbalo, filete congelado;Bogotá, D.C., Corabastos; 53.917 ;;
nov-23;PESCADOS;Róbalo, filete congelado;Medellín, Central Mayorista de Antioquia; 57.620 ;;
nov-23;PESCADOS;Salmón, filete congelado;Armenia, Mercar; 67.000 ;;
nov-23;PESCADOS;Salmón, filete congelado;Bogotá, D.C., Corabastos; 55.900 ;;
nov-23;PESCADOS;Salmón, filete congelado;Bogotá, D.C., Paloquemao; 57.438 ;;
nov-23;PESCADOS;Salmón, filete congelado;Bogotá, D.C., Plaza Las Flores; 45.625 ;;
nov-23;PESCADOS;Salmón, filete congelado;Cali, Galería Alameda; 54.583 ;;
nov-23;PESCADOS;Salmón, filete congelado;Cali, Santa Elena; 54.250 ;;
nov-23;PESCADOS;Salmón, filete congelado;Medellín, Central Mayorista de Antioquia; 59.700 ;;
nov-23;PESCADOS;Salmón, filete congelado;Palmira (Valle del Cauca); 47.063 ;;
nov-23;PESCADOS;Salmón, filete congelado;Popayán, Plaza de mercado del barrio Bolívar; 57.483 ;;
nov-23;PESCADOS;Sierra entera congelada;Armenia, Mercar; 27.000 ;;
nov-23;PESCADOS;Sierra entera congelada;Bogotá, D.C., Corabastos; 22.870 ;;
nov-23;PESCADOS;Sierra entera congelada;Bogotá, D.C., Paloquemao; 21.906 ;;
nov-23;PESCADOS;Sierra entera congelada;Bogotá, D.C., Plaza Las Flores; 19.110 ;;
nov-23;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca); 17.458 ;;
nov-23;PESCADOS;Sierra entera congelada;Cali, Galería Alameda; 22.500 ;;
nov-23;PESCADOS;Sierra entera congelada;Cali, Santa Elena; 21.125 ;;
nov-23;PESCADOS;Sierra entera congelada;Cartagena, Bazurto; 20.333 ;;
nov-23;PESCADOS;Sierra entera congelada;Medellín, Central Mayorista de Antioquia; 30.750 ;;
nov-23;PESCADOS;Sierra entera congelada;Palmira (Valle del Cauca); 22.094 ;;
nov-23;PESCADOS;Sierra entera congelada;Pereira, Mercasa; 21.500 ;;
nov-23;PESCADOS;Sierra entera congelada;Santa Marta (Magdalena); 22.933 ;;
nov-23;PESCADOS;Sierra entera congelada;Tuluá (Valle del Cauca); 27.030 ;;
nov-23;PESCADOS;Tilapia, filete congelado;Bogotá, D.C., Corabastos; 19.367 ;;
nov-23;PESCADOS;Tilapia, filete congelado;Bogotá, D.C., Paloquemao; 19.381 ;;
nov-23;PESCADOS;Tilapia, filete congelado;Bogotá, D.C., Plaza Las Flores; 15.683 ;;
nov-23;PESCADOS;Tilapia, filete congelado;Cali, Galería Alameda; 19.125 ;;
nov-23;PESCADOS;Tilapia, filete congelado;Cali, Santa Elena; 17.750 ;;
nov-23;PESCADOS;Tilapia, filete congelado;Medellín, Central Mayorista de Antioquia; 24.125 ;;
nov-23;PESCADOS;Tilapia, filete congelado;Palmira (Valle del Cauca); 18.519 ;;
nov-23;PESCADOS;Tilapia, filete congelado;Popayán, Plaza de mercado del barrio Bolívar; 18.300 ;;
nov-23;PESCADOS;Tilapia, filete congelado;Tuluá (Valle del Cauca); 22.027 ;;
nov-23;PESCADOS;Tilapia, lomitos;Medellín, Central Mayorista de Antioquia; 17.285 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Barranquilla, Barranquillita; 18.167 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Bogotá, D.C., Corabastos; 13.950 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Cali, Galería Alameda; 16.417 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Cali, Santa Elena; 15.583 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Medellín, Central Mayorista de Antioquia; 15.860 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Palmira (Valle del Cauca); 14.075 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Pasto, El Potrerillo; 14.667 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Pereira, Mercasa; 14.080 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Popayán, Plaza de mercado del barrio Bolívar; 15.967 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Santa Marta (Magdalena); 16.467 ;;
nov-23;PESCADOS;Tilapia roja entera congelada;Tuluá (Valle del Cauca); 16.727 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Arauca (Arauca); 17.229 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Barranquilla, Barranquillita; 15.250 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Bogotá, D.C., Paloquemao; 15.471 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Bogotá, D.C., Plaza Las Flores; 11.308 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Bucaramanga, Centroabastos; 12.673 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Cartagena, Bazurto; 12.875 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Cúcuta, La Nueva Sexta; 12.889 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Florencia (Caquetá); 15.900 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Ibagué, Plaza La 21; 12.067 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Montería, Mercado del Sur; 12.475 ;;
nov-23;PESCADOS;Tilapia roja entera fresca;Neiva, Surabastos; 11.847 ;;
