Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*;;;;
jul-22;PROCESADOS;Panela cuadrada blanca;Medellín, Central Mayorista de Antioquia; 3.873 ;;;;
jul-22;PROCESADOS;Panela cuadrada blanca;Moniquirá (Boyacá); 2.575 ;;;;
jul-22;PROCESADOS;Panela cuadrada blanca;San Gil (Santander), panela; 2.708 ;;;;
jul-22;PROCESADOS;Panela cuadrada blanca;Santana (Boyacá); 2.710 ;;;;
jul-22;PROCESADOS;Panela cuadrada blanca;Sincelejo, Nuevo Mercado; 3.027 ;;;;
jul-22;PROCESADOS;Panela cuadrada blanca;Tunja, Complejo de Servicios del Sur; 2.948 ;;;;
jul-22;PROCESADOS;Panela cuadrada blanca;Valledupar, Mercado Nuevo; 3.213 ;;;;
jul-22;PROCESADOS;Panela cuadrada blanca;Vélez (Santander); 2.633 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Ancuya (Nariño); 2.906 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Corabastos; 3.125 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Paloquemao; 3.281 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Plaza España; 3.217 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Bogotá, D.C., Plaza Las Flores; 3.258 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Bucaramanga, Centroabastos; 3.693 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Bucaramanga, Mercados del centro; 3.744 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Caparrapí (Cundinamarca); 2.694 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Charalá (Santander); 2.638 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Consacá (Nariño); 2.910 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Cúcuta, Cenabastos; 3.046 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Florencia (Caquetá); 3.710 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Güepsa (Santander); 2.280 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Moniquirá (Boyacá); 2.176 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Montería, Mercado del Sur; 2.536 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Neiva, Surabastos; 3.859 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Nocaima (Cundinamarca); 2.776 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Pamplona (Norte de Santander); 3.085 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Pasto, El Potrerillo; 3.250 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Popayán, Plaza de mercado del barrio Bolívar; 4.132 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;San Gil (Santander), panela; 2.708 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Sandoná (Nariño); 2.984 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Santana (Boyacá); 2.298 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Tuluá (Valle del Cauca); 4.022 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Vélez (Santander); 2.238 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Villavicencio, CAV; 3.656 ;;;;
jul-22;PROCESADOS;Panela cuadrada morena;Villeta (Cundinamarca); 2.712 ;;;;
jul-22;PROCESADOS;Panela en pastilla;Caparrapí (Cundinamarca); 2.938 ;;;;
jul-22;PROCESADOS;Panela en pastilla;Nocaima (Cundinamarca); 3.174 ;;;;
jul-22;PROCESADOS;Panela en pastilla;San Sebastián de Mariquita (Tolima); 3.065 ;;;;
jul-22;PROCESADOS;Panela en pastilla;Villeta (Cundinamarca); 2.971 ;;;;
jul-22;PROCESADOS;Panela redonda blanca;Medellín, Central Mayorista de Antioquia; 3.389 ;;;;
jul-22;PROCESADOS;Panela redonda blanca;San Sebastián de Mariquita (Tolima); 2.965 ;;;;
jul-22;PROCESADOS;Panela redonda blanca;Sincelejo, Nuevo Mercado; 2.885 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Ancuya (Nariño); 2.720 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Armenia, Mercar; 3.867 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca); 4.458 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Cali, La Floresta; 4.427 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Cali, Santa Elena; 4.323 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Cali, Siloé; 4.497 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Caparrapí (Cundinamarca); 2.826 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Cartago (Valle del Cauca); 3.715 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Consacá (Nariño); 2.956 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Manizales, Centro Galerías; 3.385 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Medellín, Central Mayorista de Antioquia; 3.330 ;;;;
jul-22;PROCESADOS;Panela redonda morena;"Medellín, Plaza Minorista ""José María Villa"""; 3.148 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Montería, Mercado del Sur; 3.125 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Palmira (Valle del Cauca); 3.525 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Pereira, Mercasa; 3.736 ;;;;
jul-22;PROCESADOS;Panela redonda morena;San Sebastián de Mariquita (Tolima); 2.965 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Sandoná (Nariño); 2.889 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Sonsón (Antioquia); 2.956 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Tuluá (Valle del Cauca); 3.847 ;;;;
jul-22;PROCESADOS;Panela redonda morena;Yolombó (Antioquia); 2.978 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Arauca (Arauca); 5.047 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Armenia, Mercar; 7.004 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Barranquilla, Barranquillita; 5.918 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Barranquilla, Granabastos; 6.119 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Bogotá, D.C., Corabastos; 7.097 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Bucaramanga, Centroabastos; 7.121 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Bucaramanga, Mercados del centro; 7.253 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca); 7.623 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Cali, La Floresta; 6.931 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Cali, Santa Elena; 6.444 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Cali, Siloé; 6.979 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Cartagena, Bazurto; 5.736 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Cartago (Valle del Cauca); 6.771 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Cúcuta, Cenabastos; 4.186 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Cúcuta, La Nueva Sexta; 4.017 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Florencia (Caquetá); 4.756 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Ibagué, Plaza La 21; 7.318 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Manizales, Centro Galerías; 5.042 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Medellín, Central Mayorista de Antioquia; 6.802 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;"Medellín, Plaza Minorista ""José María Villa"""; 7.333 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Montería, Mercado del Sur; 6.210 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Neiva, Surabastos; 7.635 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Palmira (Valle del Cauca); 7.240 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Pamplona (Norte de Santander); 3.931 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Pereira, Mercasa; 7.742 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Popayán, Plaza de mercado del barrio Bolívar; 7.217 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Santa Marta (Magdalena); 3.940 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Sincelejo, Nuevo Mercado; 5.705 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Tuluá (Valle del Cauca); 6.549 ;;;;
jul-22;PROCESADOS;Pastas alimenticias;Villavicencio, CAV; 7.168 ;;;;
jul-22;PROCESADOS;Sal yodada;Armenia, Mercar; 1.700 ;;;;
jul-22;PROCESADOS;Sal yodada;Barranquilla, Barranquillita; 1.668 ;;;;
jul-22;PROCESADOS;Sal yodada;Barranquilla, Granabastos; 1.440 ;;;;
jul-22;PROCESADOS;Sal yodada;Bogotá, D.C., Corabastos; 1.467 ;;;;
jul-22;PROCESADOS;Sal yodada;Bogotá, D.C., Paloquemao; 1.658 ;;;;
jul-22;PROCESADOS;Sal yodada;Bogotá, D.C., Plaza España; 1.595 ;;;;
jul-22;PROCESADOS;Sal yodada;Bucaramanga, Centroabastos; 1.698 ;;;;
jul-22;PROCESADOS;Sal yodada;Bucaramanga, Mercados del centro; 1.650 ;;;;
jul-22;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca); 1.543 ;;;;
jul-22;PROCESADOS;Sal yodada;Cali, La Floresta; 1.720 ;;;;
jul-22;PROCESADOS;Sal yodada;Cali, Santa Elena; 1.640 ;;;;
jul-22;PROCESADOS;Sal yodada;Cali, Siloé; 1.700 ;;;;
jul-22;PROCESADOS;Sal yodada;Cartagena, Bazurto; 817 ;;;;
jul-22;PROCESADOS;Sal yodada;Cartago (Valle del Cauca); 1.605 ;;;;
jul-22;PROCESADOS;Sal yodada;Cúcuta, Cenabastos; 1.598 ;;;;
jul-22;PROCESADOS;Sal yodada;Cúcuta, La Nueva Sexta; 1.598 ;;;;
jul-22;PROCESADOS;Sal yodada;Ibagué, Plaza La 21; 1.681 ;;;;
jul-22;PROCESADOS;Sal yodada;Manizales, Centro Galerías; 1.740 ;;;;
jul-22;PROCESADOS;Sal yodada;Medellín, Central Mayorista de Antioquia; 1.520 ;;;;
jul-22;PROCESADOS;Sal yodada;"Medellín, Plaza Minorista ""José María Villa"""; 1.560 ;;;;
jul-22;PROCESADOS;Sal yodada;Montería, Mercado del Sur; 1.639 ;;;;
jul-22;PROCESADOS;Sal yodada;Neiva, Surabastos; 1.800 ;;;;
jul-22;PROCESADOS;Sal yodada;Palmira (Valle del Cauca); 1.648 ;;;;
jul-22;PROCESADOS;Sal yodada;Pamplona (Norte de Santander); 1.628 ;;;;
jul-22;PROCESADOS;Sal yodada;Pasto, El Potrerillo; 1.609 ;;;;
jul-22;PROCESADOS;Sal yodada;Pereira, Mercasa; 1.408 ;;;;
jul-22;PROCESADOS;Sal yodada;Popayán, Plaza de mercado del barrio Bolívar; 1.423 ;;;;
jul-22;PROCESADOS;Sal yodada;Santa Marta (Magdalena); 1.315 ;;;;
jul-22;PROCESADOS;Sal yodada;Sincelejo, Nuevo Mercado; 1.577 ;;;;
jul-22;PROCESADOS;Sal yodada;Tuluá (Valle del Cauca); 1.617 ;;;;
jul-22;PROCESADOS;Sal yodada;Tunja, Complejo de Servicios del Sur; 1.245 ;;;;
jul-22;PROCESADOS;Sal yodada;Valledupar, Mercado Nuevo; 1.673 ;;;;
jul-22;PROCESADOS;Sal yodada;Villavicencio, CAV; 1.633 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Armenia, Mercar; 8.947 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Barranquilla, Barranquillita; 11.312 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Barranquilla, Granabastos; 11.332 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Bogotá, D.C., Corabastos; 11.169 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Bogotá, D.C., Plaza España; 11.230 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Bucaramanga, Centroabastos; 9.791 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Bucaramanga, Mercados del centro; 8.399 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Cali, La Floresta; 12.685 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Cali, Santa Elena; 11.852 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Cali, Siloé; 12.662 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Cartagena, Bazurto; 10.952 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Cartago (Valle del Cauca); 11.281 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Ibagué, Plaza La 21; 11.000 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Manizales, Centro Galerías; 11.229 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Medellín, Central Mayorista de Antioquia; 10.469 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;"Medellín, Plaza Minorista ""José María Villa"""; 10.556 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Montería, Mercado del Sur; 11.470 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Palmira (Valle del Cauca); 12.469 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Pereira, Mercasa; 8.219 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Popayán, Plaza de mercado del barrio Bolívar; 14.503 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Santa Marta (Magdalena); 9.078 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Sincelejo, Nuevo Mercado; 10.604 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Tuluá (Valle del Cauca); 12.422 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Valledupar, Mercado Nuevo; 10.966 ;;;;
jul-22;PROCESADOS;Salsa de tomate doy pack;Villavicencio, CAV; 11.297 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Armenia, Mercar; 15.246 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Barranquilla, Barranquillita; 11.311 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Barranquilla, Granabastos; 11.498 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Bogotá, D.C., Corabastos; 14.567 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Bogotá, D.C., Plaza España; 14.912 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca); 10.155 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Cali, La Floresta; 11.642 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Cali, Santa Elena; 14.563 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Cali, Siloé; 11.867 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Cartagena, Bazurto; 10.143 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Cartago (Valle del Cauca); 15.747 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Cúcuta, Cenabastos; 15.673 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Cúcuta, La Nueva Sexta; 15.536 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Medellín, Central Mayorista de Antioquia; 9.854 ;;;;
jul-22;PROCESADOS;Sardinas en lata;"Medellín, Plaza Minorista ""José María Villa"""; 9.583 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Montería, Mercado del Sur; 11.299 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Palmira (Valle del Cauca); 14.669 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Pamplona (Norte de Santander); 15.882 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Pereira, Mercasa; 14.974 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Popayán, Plaza de mercado del barrio Bolívar; 8.949 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Santa Marta (Magdalena); 8.971 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Sincelejo, Nuevo Mercado; 9.924 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Tuluá (Valle del Cauca); 14.582 ;;;;
jul-22;PROCESADOS;Sardinas en lata;Villavicencio, CAV; 15.146 ;;;;
jul-22;PROCESADOS;Sopa de pollo (caja);Bogotá, D.C., Corabastos; 44.634 ;;;;
jul-22;PROCESADOS;Sopa de pollo (caja);Bogotá, D.C., Paloquemao; 51.816 ;;;;
jul-22;PROCESADOS;Sopa de pollo (caja);Bogotá, D.C., Plaza España; 44.698 ;;;;
jul-22;PROCESADOS;Vinagre;Barranquilla, Barranquillita; 1.897 ;;;;
jul-22;PROCESADOS;Vinagre;Barranquilla, Granabastos; 1.845 ;;;;
jul-22;PROCESADOS;Vinagre;Bucaramanga, Centroabastos; 2.158 ;;;;
jul-22;PROCESADOS;Vinagre;Bucaramanga, Mercados del centro; 2.578 ;;;;
jul-22;PROCESADOS;Vinagre;Cartagena, Bazurto; 1.399 ;;;;
jul-22;PROCESADOS;Vinagre;Cúcuta, Cenabastos; 2.169 ;;;;
jul-22;PROCESADOS;Vinagre;Cúcuta, La Nueva Sexta; 2.133 ;;;;
jul-22;PROCESADOS;Vinagre;Montería, Mercado del Sur; 1.500 ;;;;
jul-22;PROCESADOS;Vinagre;Pamplona (Norte de Santander); 1.740 ;;;;
jul-22;PROCESADOS;Vinagre;Pereira, Mercasa; 5.342 ;;;;
jul-22;PROCESADOS;Vinagre;Santa Marta (Magdalena); 1.242 ;;;;
jul-22;PROCESADOS;Vinagre;Sincelejo, Nuevo Mercado; 1.420 ;;;;
jul-22;PROCESADOS;Vinagre;Valledupar, Mercado Nuevo; 1.403 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Armenia, Mercar; 1.644 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Barranquilla, Barranquillita; 6.000 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Bogotá, D.C., Corabastos; 1.037 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Bucaramanga, Centroabastos; 2.000 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Chiquinquirá (Boyacá); 2.141 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Duitama (Boyacá), Mercaplaza; 1.392 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Florencia (Caquetá); 2.663 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Ibagué, Plaza La 21; 1.854 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Ipiales (Nariño), Ipiales somos todos; 2.215 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Medellín, Central Mayorista de Antioquia; 2.068 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Neiva, Surabastos; 2.583 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Pamplona (Norte de Santander); 2.250 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Pasto, El Potrerillo; 3.966 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Pereira, Mercasa; 2.976 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Tibasosa (Boyacá), Coomproriente; 1.925 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Tunja, Complejo de Servicios del Sur; 2.058 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Villavicencio, CAV; 2.357 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Acelga;Yopal (Casanare); 2.000 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Armenia, Mercar; 1.244 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Bogotá, D.C., Corabastos; 2.143 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Bucaramanga, Centroabastos; 1.287 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca); 1.959 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Cali, Cavasa; 1.344 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Cali, Santa Elena; 1.256 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Cartagena, Bazurto; 2.310 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Cartago (Valle del Cauca); 1.581 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Cúcuta, Cenabastos; 1.503 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Duitama (Boyacá), Mercaplaza; 1.148 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Ibagué, Plaza La 21; 1.560 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Manizales, Centro Galerías; 1.500 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Medellín, Central Mayorista de Antioquia; 1.091 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;"Medellín, Plaza Minorista ""José María Villa"""; 1.035 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Montería, Mercado del Sur; 1.544 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Palmira (Valle del Cauca); 1.436 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Pamplona (Norte de Santander); 1.485 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Pereira, La 41; 1.874 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Pereira, Mercasa; 1.527 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Popayán, Plaza de mercado del barrio Bolívar; 1.816 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;San Gil (Santander); 1.267 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Sincelejo, Nuevo Mercado; 1.773 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Socorro (Santander); 1.313 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Tibasosa (Boyacá), Coomproriente; 1.127 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Tuluá (Valle del Cauca); 1.390 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Tunja, Complejo de Servicios del Sur; 829 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Valledupar, Mercabastos; 1.517 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Valledupar, Mercado Nuevo; 1.506 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyama;Yopal (Casanare); 1.213 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Arauca (Arauca); 1.206 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Bogotá, D.C., Corabastos; 1.680 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Bucaramanga, Centroabastos; 868 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Chiquinquirá (Boyacá); 1.685 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Duitama (Boyacá), Mercaplaza; 1.228 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Florencia (Caquetá); 1.763 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Ibagué, Plaza La 21; 1.974 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Neiva, Surabastos; 1.690 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Pamplona (Norte de Santander); 1.485 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);San Gil (Santander); 889 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Tibasosa (Boyacá), Coomproriente; 1.017 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Tunja, Complejo de Servicios del Sur; 1.116 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Villavicencio, CAV; 1.780 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ahuyamín (Sakata);Yopal (Casanare); 1.405 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ají topito dulce;Cartagena, Bazurto; 2.979 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ají topito dulce;Medellín, Central Mayorista de Antioquia; 4.812 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ají topito dulce;Montería, Mercado del Sur; 2.950 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ají topito dulce;Sincelejo, Nuevo Mercado; 2.540 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Bogotá, D.C., Corabastos; 11.386 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Chiquinquirá (Boyacá); 5.826 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Cúcuta, Cenabastos; 4.498 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Duitama (Boyacá), Mercaplaza; 4.992 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Ipiales (Nariño), Ipiales somos todos; 7.019 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Manizales, Centro Galerías; 7.847 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Medellín, Central Mayorista de Antioquia; 11.750 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Pamplona (Norte de Santander); 4.622 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Pasto, El Potrerillo; 7.317 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Pereira, La 41; 9.547 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Pereira, Mercasa; 8.142 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Tibasosa (Boyacá), Coomproriente; 5.063 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Tunja, Complejo de Servicios del Sur; 4.818 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Túquerres (Nariño); 7.033 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Villavicencio, CAV; 5.500 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo;Yopal (Casanare); 7.500 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo importado;Arauca (Arauca); 8.063 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo importado;Armenia, Mercar; 9.910 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo importado;Barranquilla, Barranquillita; 6.995 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo importado;Barranquilla, Granabastos; 6.974 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo importado;Bogotá, D.C., Corabastos; 6.915 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo importado;Bucaramanga, Centroabastos; 7.179 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca); 7.737 ;;;;
ago-22;VERDURAS Y HORTALIZAS;Ajo importado;Cali, Cavasa; 6.675 ;;;;
